"Average Prices and Volumes of Sales","","","","","","","","","",""
"By pcSector for county - GREATER LONDON","","","","","","","","","",""
"2007","","","","","","","","","",""
"Age: any","","","","","","","","","",""
"Report created on: 2024-04-18","","","","","","","","","",""
"","Detached","Sales","Semi-det","Sales","Terraced","Sales","Flat/mais","Sales","Overall average","Total sales"
"BR1 1","1272500","2","269950","1","344498","3","194045","31","266590","37"
"BR1 2","703154","109","389063","67","304534","82","249194","72","441287","330"
"BR1 3","667000","48","398120","59","294974","97","215112","301","294785","505"
"BR1 4","536905","42","328641","55","232263","127","194703","157","264281","381"
"BR1 5","376389","5","280402","74","210697","231","152722","27","223817","337"
"BR2 0","600497","48","360717","60","278528","62","214898","207","297664","377"
"BR2 6","1204949","49","361586","11","286800","5","496818","22","866482","87"
"BR2 7","511375","32","350830","91","274794","25","198911","23","349323","171"
"BR2 8","468403","31","298208","82","256112","50","168930","30","294544","193"
"BR2 9","485676","37","307458","88","267461","126","218912","119","283181","370"
"BR3 1","562646","13","483683","29","339089","33","224094","209","279461","284"
"BR3 2","0","0","0","0","0","0","249995","1","249995","1"
"BR3 3","776776","47","379818","77","345773","118","264606","34","418668","276"
"BR3 4","534750","10","333547","88","287968","165","195408","170","266590","433"
"BR3 5","710643","14","458222","9","347615","30","234276","227","277436","280"
"BR3 6","656560","50","491255","19","366909","11","258870","88","410586","168"
"BR4 0","496897","34","385092","60","319018","51","197407","18","367014","163"
"BR4 9","496306","36","363642","102","287000","12","168243","42","340983","192"
"BR5 1","544396","71","368067","135","272114","29","197598","25","389125","260"
"BR5 2","348199","19","229154","150","198507","66","136479","54","212665","289"
"BR5 3","363374","8","205267","78","188742","130","131792","38","190797","254"
"BR5 4","281872","20","232578","96","194167","73","149334","42","209572","231"
"BR6 0","483074","45","318355","55","224593","58","179018","28","307993","186"
"BR6 6","521412","47","318982","34","239100","40","156391","27","332015","148"
"BR6 7","662278","46","317879","54","253649","32","192655","30","379794","162"
"BR6 8","726199","79","324347","40","257412","40","184208","19","472697","178"
"BR6 9","399528","68","302160","139","275820","63","171088","26","307409","296"
"BR7 5","827423","72","490106","34","370575","36","281684","63","523536","205"
"BR7 6","798708","58","329197","73","277636","79","240026","68","390689","278"
"BR8 7","600000","1","260000","1","282250","2","0","0","356125","4"
"BR8 8","375000","1","0","0","0","0","0","0","375000","1"
"CR0 0","0","0","206842","107","200531","92","159106","50","194925","249"
"CR0 1","383255","10","299657","23","226456","66","170653","172","203037","271"
"CR0 2","377000","2","256241","33","222448","159","179172","338","197631","532"
"CR0 3","0","0","230460","35","213603","257","148238","55","204943","347"
"CR0 4","406300","10","261001","82","222921","139","167848","121","218070","352"
"CR0 5","584585","41","360219","34","287369","51","200951","111","308763","237"
"CR0 6","415279","7","290670","71","248116","248","172618","240","223508","566"
"CR0 7","448863","37","318303","72","267116","102","205466","107","279108","318"
"CR0 8","406345","43","347072","89","285966","43","182107","67","301074","242"
"CR0 9","377800","5","268033","23","213214","116","151602","104","195779","248"
"CR2 0","474649","71","367723","60","238568","41","186835","78","320471","250"
"CR2 6","458205","20","280930","38","245946","85","180275","185","225902","328"
"CR2 7","551702","24","329679","38","224039","40","191035","123","258789","225"
"CR2 8","386082","17","288919","84","238162","56","187265","26","267970","183"
"CR2 9","432788","30","320497","65","289136","14","200496","12","332809","121"
"CR3 0","316300","5","286989","9","0","0","0","0","297457","14"
"CR3 5","0","0","335000","1","0","0","0","0","335000","1"
"CR4 1","0","0","247162","24","228825","191","154921","95","207596","310"
"CR4 2","407500","1","276640","20","264263","130","196673","115","236511","266"
"CR4 3","284000","4","255435","23","233734","146","159591","144","202262","317"
"CR4 4","1180000","1","296573","22","236445","61","161027","88","211036","172"
"CR5 1","417730","47","308132","64","256688","37","156542","24","305862","172"
"CR5 2","464285","53","320264","60","253536","40","175258","24","328647","177"
"CR5 3","527075","20","323589","43","262296","46","341500","4","335287","113"
"CR6 9","520000","2","344250","4","0","0","0","0","402833","6"
"CR7 6","395000","1","266396","14","242424","69","157111","61","209901","145"
"CR7 7","288667","3","271112","33","237943","213","156189","100","218090","349"
"CR7 8","393194","10","296896","63","233000","176","154070","175","213695","424"
"CR8 1","421428","38","347951","34","306094","8","177027","20","338339","100"
"CR8 2","559811","42","344954","34","254637","59","189834","99","295118","234"
"CR8 3","743085","55","454297","20","168500","2","243708","33","530318","110"
"CR8 4","476498","32","368358","44","240900","16","173030","49","310557","141"
"CR8 5","546306","60","295679","41","253815","34","210406","48","347707","183"
"DA1 3","318071","7","216959","25","215956","22","129149","10","213953","64"
"DA1 4","276667","3","209773","64","181135","53","138274","67","177112","187"
"DA14 4","476666","19","316851","83","235266","36","159882","91","254909","229"
"DA14 5","573690","5","254833","30","195338","31","143790","6","242107","72"
"DA14 6","488182","11","297463","27","265265","40","175290","135","223832","213"
"DA15 7","500444","18","321247","52","258750","16","167030","50","280914","136"
"DA15 8","418970","34","280600","145","225560","133","171976","61","255823","373"
"DA15 9","370850","7","299522","83","222729","101","150098","34","244690","225"
"DA16 1","349995","1","240290","161","227388","71","144522","22","228866","255"
"DA16 2","283511","8","257612","159","227178","92","156833","15","242633","274"
"DA16 3","268750","4","242115","109","218457","35","150309","71","209057","219"
"DA17 5","261135","11","225624","54","186822","119","135383","124","175570","308"
"DA17 6","300687","8","215499","35","187947","66","137630","42","186311","151"
"DA18 4","0","0","207000","1","160153","34","117066","12","150149","47"
"DA5 1","450635","20","302356","56","233170","25","181814","48","271818","149"
"DA5 2","485572","13","319818","11","226400","5","262492","6","358211","35"
